service,path,entityset,rows,verdict,detail
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WarehouseOrderHasWhseTaskResults,,ERROR,http 400  ValueHelp request for WarehouseOrderHasWhseTaskResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WarehouseOrderIsSplit,2,DATA,
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WarehouseOrderIsSplitResults,,ERROR,http 400  ValueHelp request for WarehouseOrderIsSplitResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WarehouseOrderQueue,4,DATA,
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WarehouseOrderQueueResults,,ERROR,http 400  ValueHelp request for WarehouseOrderQueueResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WarehouseOrderStatus,5,DATA,
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WarehouseOrderStatusResults,,ERROR,http 400  ValueHelp request for WarehouseOrderStatusResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WhseOrderHasSubsqntWhseOrder,2,DATA,
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WhseOrderHasSubsqntWhseOrderResults,,ERROR,http 400  ValueHelp request for WhseOrderHasSubsqntWhseOrderResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WhseOrderPlanDurationTimeUnit,393,DATA,
ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS,WhseOrderPlanDurationTimeUnitResults,,ERROR,http 400  ValueHelp request for WhseOrderPlanDurationTimeUnitResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,AdditionalMetadata,3,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,C_EWM_OUTBDELIVORDADJQ,0,EMPTY,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,DeliveryCategory,12,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,DeliveryCategoryResults,,ERROR,http 400  ValueHelp request for DeliveryCategoryResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,DisplayVolumeUnit,393,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,DisplayVolumeUnitResults,,ERROR,http 400  ValueHelp request for DisplayVolumeUnitResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,DisplayWeightUnit,393,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,DisplayWeightUnitResults,,ERROR,http 400  ValueHelp request for DisplayWeightUnitResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,MeansOfTransportType,9,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,MeansOfTransportTypeResults,,ERROR,http 400  ValueHelp request for MeansOfTransportTypeResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,OutbDeliveryOrderItemCategory,10,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,OutbDeliveryOrderItemCategoryResults,,ERROR,http 400  ValueHelp request for OutbDeliveryOrderItemCategoryResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,OutboundDeliveryOrderItemType,4,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,OutboundDeliveryOrderItemTypeResults,,ERROR,http 400  ValueHelp request for OutboundDeliveryOrderItemTypeResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,OutboundDeliveryOrderType,1,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,OutboundDeliveryOrderTypeResults,,ERROR,http 400  ValueHelp request for OutboundDeliveryOrderTypeResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,Product,14177,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,ProductResults,,ERROR,http 400  ValueHelp request for ProductResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,QuantityUnit,393,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,QuantityUnitResults,,ERROR,http 400  ValueHelp request for QuantityUnitResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__CoverPageSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__CoverPage' not found
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__Currencies,222,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__FileShareSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__FileShare' not found
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__FormatSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Format' not found
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__HierarchySet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Hierarchy' not found
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__MyDocumentDescriptions,0,EMPTY,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__PDFFooterSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFFooter' not found
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__PDFHeaderSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFHeader' not found
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__PDFStandardSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFStandard' not found
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__SignatureSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Signature' not found
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__TableColumnsSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__TableColumns' not found
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__UnitsOfMeasure,392,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,SAP__ValueHelpSet,0,EMPTY,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,ShippingCondition,15,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,ShippingConditionResults,,ERROR,http 400  ValueHelp request for ShippingConditionResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,Warehouse,2,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,WarehouseProcessType,34,DATA,
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,WarehouseProcessTypeResults,,ERROR,http 400  ValueHelp request for WarehouseProcessTypeResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS,WarehouseResults,,ERROR,http 400  ValueHelp request for WarehouseResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,ActivityArea,26,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,ActivityAreaResults,,ERROR,http 400  ValueHelp request for ActivityAreaResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,AdditionalMetadata,3,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,C_EWM_WAREHOUSEORDERQ,0,EMPTY,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,HzdsSubstanceIsRlvtForStorage,2,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,HzdsSubstanceIsRlvtForStorageResults,,ERROR,http 400  ValueHelp request for HzdsSubstanceIsRlvtForStorageResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__CoverPageSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__CoverPage' not found
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__Currencies,222,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__FileShareSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__FileShare' not found
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__FormatSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Format' not found
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__HierarchySet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Hierarchy' not found
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__MyDocumentDescriptions,0,EMPTY,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__PDFFooterSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFFooter' not found
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__PDFHeaderSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFHeader' not found
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__PDFStandardSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFStandard' not found
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__SignatureSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Signature' not found
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__TableColumnsSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__TableColumns' not found
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__UnitsOfMeasure,392,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,SAP__ValueHelpSet,0,EMPTY,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,Warehouse,2,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseOrderHasPhysInvtryDoc,2,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseOrderHasPhysInvtryDocResults,,ERROR,http 400  ValueHelp request for WarehouseOrderHasPhysInvtryDocResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseOrderHasWhseTask,2,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseOrderHasWhseTaskResults,,ERROR,http 400  ValueHelp request for WarehouseOrderHasWhseTaskResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseOrderIsSplit,2,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseOrderIsSplitResults,,ERROR,http 400  ValueHelp request for WarehouseOrderIsSplitResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseOrderQueue,4,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseOrderQueueResults,,ERROR,http 400  ValueHelp request for WarehouseOrderQueueResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseOrderStatus,5,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseOrderStatusResults,,ERROR,http 400  ValueHelp request for WarehouseOrderStatusResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WarehouseResults,,ERROR,http 400  ValueHelp request for WarehouseResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WhseOrderHasSubsqntWhseOrder,2,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WhseOrderHasSubsqntWhseOrderResults,,ERROR,http 400  ValueHelp request for WhseOrderHasSubsqntWhseOrderResult without 'select' not supported
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WhseOrderPlanDurationTimeUnit,393,DATA,
ZC_EWM_WAREHOUSEORDERQ_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_CDS,WhseOrderPlanDurationTimeUnitResults,,ERROR,http 400  ValueHelp request for WhseOrderPlanDurationTimeUnitResult without 'select' not supported
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,ActivityArea,26,DATA,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,ActivityAreaResults,,ERROR,http 400  ValueHelp request for ActivityAreaResult without 'select' not supported
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,AdditionalMetadata,3,DATA,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,C_EWM_WAREHOUSETASKOVPGQ_2,0,EMPTY,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,EWMWarehouse,2,DATA,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,EWMWarehouseResults,,ERROR,http 400  ValueHelp request for EWMWarehouseResult without 'select' not supported
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,IsHandlingUnitWarehouseTask,2,DATA,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,IsHandlingUnitWarehouseTaskResults,,ERROR,http 400  ValueHelp request for IsHandlingUnitWarehouseTaskResult without 'select' not supported
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__CoverPageSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__CoverPage' not found
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__Currencies,222,DATA,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__FileShareSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__FileShare' not found
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__FormatSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Format' not found
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__HierarchySet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Hierarchy' not found
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__MyDocumentDescriptions,0,EMPTY,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__PDFFooterSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFFooter' not found
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__PDFHeaderSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFHeader' not found
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__PDFStandardSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__PDFStandard' not found
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__SignatureSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__Signature' not found
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__TableColumnsSet,,NOT_IMPLEMENTED,http 500  Data object 'SAP__TableColumns' not found
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__UnitsOfMeasure,392,DATA,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,SAP__ValueHelpSet,0,EMPTY,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,WarehouseProcessCategory,9,DATA,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,WarehouseProcessCategoryResults,,ERROR,http 400  ValueHelp request for WarehouseProcessCategoryResult without 'select' not supported
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,WarehouseProcessType,34,DATA,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,WarehouseProcessTypeResults,,ERROR,http 400  ValueHelp request for WarehouseProcessTypeResult without 'select' not supported
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,WarehouseTaskStatus,4,DATA,
ZC_EWM_WAREHOUSETASKOVPGQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKOVPGQ_2_CDS,WarehouseTaskStatusResults,,ERROR,http 400  ValueHelp request for WarehouseTaskStatusResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,AdditionalMetadata,3,DATA,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,C_EWM_OUTBDELIVORDADJQ_2,0,EMPTY,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,CompletionStatus,3,DATA,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,CompletionStatusResults,,ERROR,http 400  ValueHelp request for CompletionStatusResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,DeliveryCreationStatus,4,DATA,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,DeliveryCreationStatusResults,,ERROR,http 400  ValueHelp request for DeliveryCreationStatusResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,DisplayVolumeUnit,393,DATA,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,DisplayVolumeUnitResults,,ERROR,http 400  ValueHelp request for DisplayVolumeUnitResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,DisplayWeightUnit,393,DATA,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,DisplayWeightUnitResults,,ERROR,http 400  ValueHelp request for DisplayWeightUnitResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMDeliveryDocumentCategory,12,DATA,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMDeliveryDocumentCategoryResults,,ERROR,http 400  ValueHelp request for EWMDeliveryDocumentCategoryResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMMeansOfTransportType,9,DATA,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMMeansOfTransportTypeResults,,ERROR,http 400  ValueHelp request for EWMMeansOfTransportTypeResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMOutbDelivOrderItemCategory,10,DATA,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMOutbDelivOrderItemCategoryResults,,ERROR,http 400  ValueHelp request for EWMOutbDelivOrderItemCategoryResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMOutbDeliveryOrderItemType,4,DATA,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMOutbDeliveryOrderItemTypeResults,,ERROR,http 400  ValueHelp request for EWMOutbDeliveryOrderItemTypeResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMOutboundDeliveryOrderType,1,DATA,
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMOutboundDeliveryOrderTypeResults,,ERROR,http 400  ValueHelp request for EWMOutboundDeliveryOrderTypeResult without 'select' not supported
ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS,EWMWarehouse,2,DATA,
